id,age,calendar_year,employment_state,family_state,housing_state
905,24,2017,full_time,single_parent,renting
905,25,2018,full_time,single_parent,renting
905,26,2019,full_time,single_parent,renting
905,27,2020,part_time,partnered_with_child,renting
905,28,2021,full_time,partnered_with_child,renting
905,29,2022,part_time,partnered_with_child,renting
905,30,2023,full_time,partnered_with_child,renting
906,18,2012,unemployed,single_no_child,renting
906,19,2013,unemployed,single_no_child,renting
906,20,2014,full_time,single_no_child,renting
906,21,2015,inactive_care,single_no_child,renting
906,22,2016,full_time,partnered_no_child,renting
906,23,2017,part_time,partnered_no_child,renting
906,24,2018,full_time,partnered_no_child,renting
906,25,2019,full_time,partnered_with_child,renting
906,26,2020,full_time,partnered_with_child,renting
906,27,2021,full_time,partnered_with_child,renting
906,28,2022,full_time,partnered_with_child,renting
906,29,2023,full_time,partnered_with_child,renting
906,30,2024,full_time,partnered_with_child,renting
907,18,2012,education,single_no_child,parental_home
907,19,2013,education,single_no_child,parental_home
907,20,2014,unemployed,single_no_child,parental_home
907,21,2015,part_time,single_no_child,parental_home
907,22,2016,full_time,single_no_child,parental_home
907,23,2017,unemployed,partnered_no_child,parental_home
907,24,2018,full_time,partnered_no_child,parental_home
907,25,2019,part_time,partnered_no_child,renting
907,26,2020,unemployed,partnered_no_child,renting
907,27,2021,full_time,partnered_no_child,renting
907,28,2022,part_time,partnered_no_child,renting
907,29,2023,full_time,partnered_no_child,renting
907,30,2024,full_time,partnered_no_child,renting
908,18,2011,education,single_no_child,parental_home
908,19,2012,education,single_no_child,parental_home
908,20,2013,education,single_no_child,parental_home
908,21,2014,education,single_no_child,parental_home
908,22,2015,education,single_parent,parental_home
908,23,2016,full_time,single_parent,parental_home
908,24,2017,full_time,single_parent,parental_home
908,25,2018,full_time,single_parent,parental_home
908,26,2019,full_time,single_parent,parental_home
908,27,2020,full_time,single_parent,parental_home
908,28,2021,full_time,single_parent,renting
908,29,2022,full_time,single_parent,owner_occupied
908,30,2023,full_time,single_parent,owner_occupied
909,18,2008,education,single_no_child,renting
909,19,2009,education,single_no_child,renting
909,20,2010,unemployed,single_no_child,renting
909,21,2011,part_time,single_no_child,renting
909,22,2012,full_time,single_no_child,renting
909,23,2013,unemployed,single_no_child,renting
909,24,2014,full_time,single_no_child,renting
909,25,2015,part_time,single_no_child,renting
909,26,2016,unemployed,single_no_child,renting
909,27,2017,full_time,single_no_child,renting
909,28,2018,part_time,single_no_child,renting
909,29,2019,full_time,single_no_child,owner_occupied
909,30,2020,full_time,single_parent,owner_occupied
910,18,2012,unemployed,single_no_child,parental_home
910,19,2013,education,single_no_child,parental_home
910,20,2014,education,single_no_child,parental_home
910,21,2015,education,single_no_child,parental_home
910,22,2016,education,single_no_child,parental_home
910,23,2017,full_time,single_no_child,parental_home
910,24,2018,full_time,single_no_child,parental_home
910,25,2019,part_time,single_no_child,parental_home
910,26,2020,full_time,partnered_with_child,parental_home
910,27,2021,full_time,partnered_with_child,parental_home
910,28,2022,full_time,partnered_with_child,renting
910,29,2023,full_time,partnered_with_child,renting
910,30,2024,full_time,partnered_with_child,renting
911,18,2010,education,single_no_child,parental_home
911,19,2011,part_time,partnered_no_child,other_temporary
911,20,2012,education,partnered_no_child,other_temporary
911,21,2013,education,partnered_no_child,other_temporary
911,22,2014,education,partnered_no_child,renting
911,23,2015,full_time,partnered_no_child,renting
911,24,2016,inactive_care,partnered_no_child,renting
911,25,2017,full_time,partnered_no_child,renting
911,26,2018,full_time,partnered_with_child,renting
911,27,2019,full_time,partnered_with_child,renting
911,28,2020,full_time,partnered_with_child,renting
911,29,2021,full_time,partnered_with_child,renting
911,30,2022,full_time,partnered_with_child,renting
912,18,2012,education,single_no_child,parental_home
912,19,2013,education,single_no_child,parental_home
912,20,2014,unemployed,single_no_child,parental_home
912,21,2015,part_time,single_parent,parental_home
912,22,2016,full_time,single_parent,parental_home
912,23,2017,unemployed,single_parent,renting
912,24,2018,full_time,single_parent,renting
912,25,2019,part_time,single_parent,renting
912,26,2020,inactive_care,single_parent,renting
912,27,2021,full_time,single_parent,renting
912,28,2022,part_time,single_parent,renting
912,29,2023,full_time,single_parent,renting
912,30,2024,full_time,single_parent,renting
913,18,2012,education,single_no_child,renting
913,19,2013,full_time,single_no_child,renting
913,20,2014,education,single_no_child,renting
913,21,2015,education,single_no_child,renting
913,22,2016,education,single_parent,renting
913,23,2017,full_time,single_parent,renting
913,24,2018,full_time,single_parent,renting
913,25,2019,full_time,single_parent,renting
913,26,2020,full_time,single_parent,renting
913,27,2021,full_time,single_parent,renting
913,28,2022,full_time,partnered_with_child,renting
913,29,2023,full_time,partnered_with_child,renting
913,30,2024,full_time,partnered_with_child,renting
914,18,2012,education,single_no_child,parental_home
914,19,2013,unemployed,single_no_child,parental_home
914,20,2014,full_time,single_no_child,renting
914,21,2015,full_time,single_no_child,renting
914,22,2016,full_time,single_no_child,renting
914,23,2017,full_time,single_no_child,renting
914,24,2018,full_time,single_no_child,renting
914,25,2019,full_time,single_parent,renting
914,26,2020,full_time,partnered_with_child,renting
914,27,2021,full_time,partnered_with_child,renting
914,28,2022,full_time,partnered_with_child,renting
914,29,2023,full_time,partnered_with_child,renting
914,30,2024,full_time,partnered_with_child,renting
915,18,2009,education,single_no_child,parental_home
915,19,2010,education,single_no_child,parental_home
915,20,2011,education,single_no_child,parental_home
915,21,2012,education,single_no_child,parental_home
915,22,2013,education,single_no_child,parental_home
915,23,2014,full_time,single_no_child,parental_home
915,24,2015,unemployed,single_no_child,parental_home
915,25,2016,full_time,single_no_child,parental_home
915,26,2017,full_time,partnered_no_child,parental_home
915,27,2018,full_time,partnered_with_child,parental_home
915,28,2019,full_time,partnered_with_child,parental_home
915,29,2020,full_time,partnered_with_child,parental_home
915,30,2021,full_time,partnered_with_child,renting
916,18,2009,education,single_no_child,renting
916,19,2010,education,single_no_child,renting
916,20,2011,education,single_no_child,renting
916,21,2012,education,single_no_child,renting
916,22,2013,education,single_no_child,renting
916,23,2014,full_time,single_no_child,renting
916,24,2015,full_time,single_no_child,renting
916,25,2016,full_time,single_no_child,renting
916,26,2017,full_time,single_no_child,renting
916,27,2018,full_time,partnered_no_child,renting
916,28,2019,full_time,partnered_no_child,renting
916,29,2020,full_time,partnered_no_child,renting
916,30,2021,full_time,partnered_no_child,renting
917,18,2011,education,single_no_child,parental_home
917,19,2012,education,single_no_child,parental_home
917,20,2013,education,single_no_child,parental_home
917,21,2014,education,single_no_child,parental_home
917,22,2015,education,single_no_child,renting
917,23,2016,full_time,partnered_no_child,renting
917,24,2017,full_time,partnered_no_child,renting
917,25,2018,full_time,partnered_no_child,renting
917,26,2019,full_time,partnered_no_child,renting
917,27,2020,full_time,partnered_no_child,renting
917,28,2021,full_time,partnered_no_child,renting
917,29,2022,full_time,partnered_no_child,owner_occupied
917,30,2023,full_time,single_no_child,owner_occupied
918,18,2011,education,single_no_child,parental_home
918,19,2012,education,single_no_child,parental_home
918,20,2013,education,single_no_child,parental_home
918,21,2014,full_time,partnered_no_child,renting
918,22,2015,full_time,partnered_no_child,renting
918,23,2016,full_time,partnered_no_child,renting
918,24,2017,unemployed,partnered_no_child,renting
918,25,2018,inactive_care,partnered_no_child,renting
918,26,2019,inactive_care,partnered_with_child,renting
918,27,2020,part_time,partnered_with_child,renting
918,28,2021,part_time,partnered_with_child,renting
918,29,2022,full_time,partnered_with_child,renting
918,30,2023,full_time,partnered_with_child,renting
919,18,2010,unemployed,single_no_child,parental_home
919,19,2011,unemployed,single_no_child,parental_home
919,20,2012,unemployed,single_no_child,parental_home
919,21,2013,unemployed,single_no_child,parental_home
919,22,2014,part_time,single_no_child,parental_home
919,23,2015,unemployed,single_no_child,parental_home
919,24,2016,unemployed,single_no_child,parental_home
919,25,2017,inactive_care,single_no_child,parental_home
919,26,2018,full_time,single_no_child,parental_home
919,27,2019,part_time,single_parent,parental_home
919,28,2020,unemployed,single_parent,parental_home
919,29,2021,full_time,partnered_with_child,renting
919,30,2022,part_time,partnered_with_child,renting
920,18,2010,part_time,partnered_no_child,parental_home
920,19,2011,education,partnered_no_child,parental_home
920,20,2012,full_time,partnered_no_child,parental_home
920,21,2013,full_time,partnered_no_child,parental_home
920,22,2014,full_time,partnered_no_child,parental_home
920,23,2015,full_time,partnered_no_child,parental_home
920,24,2016,full_time,single_no_child,parental_home
920,25,2017,full_time,single_no_child,renting
920,26,2018,full_time,single_no_child,renting
920,27,2019,full_time,single_no_child,renting
920,28,2020,full_time,single_no_child,renting
920,29,2021,full_time,single_no_child,renting
920,30,2022,full_time,single_no_child,renting
921,18,2011,education,single_no_child,parental_home
921,19,2012,education,single_no_child,parental_home
921,20,2013,education,single_no_child,parental_home
921,21,2014,education,single_no_child,parental_home
921,22,2015,unemployed,single_no_child,parental_home
921,23,2016,full_time,single_no_child,parental_home
921,24,2017,full_time,partnered_no_child,parental_home
921,25,2018,full_time,partnered_with_child,parental_home
921,26,2019,full_time,partnered_with_child,parental_home
921,27,2020,full_time,partnered_with_child,renting
921,28,2021,full_time,partnered_with_child,renting
921,29,2022,unemployed,partnered_with_child,renting
921,30,2023,full_time,partnered_with_child,owner_occupied
922,18,2008,education,single_no_child,parental_home
922,19,2009,education,single_no_child,renting
922,20,2010,unemployed,single_no_child,renting
922,21,2011,part_time,single_no_child,renting
922,22,2012,full_time,single_no_child,renting
922,23,2013,unemployed,partnered_no_child,renting
922,24,2014,full_time,partnered_with_child,renting
922,25,2015,part_time,partnered_with_child,renting
922,26,2016,unemployed,partnered_with_child,renting
922,27,2017,full_time,partnered_with_child,owner_occupied
922,28,2018,part_time,partnered_with_child,owner_occupied
922,29,2019,part_time,partnered_with_child,owner_occupied
922,30,2020,full_time,partnered_with_child,owner_occupied
923,18,2009,education,single_no_child,parental_home
923,19,2010,education,single_no_child,parental_home
923,20,2011,education,single_no_child,parental_home
923,21,2012,full_time,single_no_child,renting
923,22,2013,full_time,single_no_child,renting
923,23,2014,full_time,single_no_child,renting
923,24,2015,full_time,single_no_child,renting
923,25,2016,inactive_care,single_no_child,renting
923,26,2017,unemployed,single_parent,renting
923,27,2018,part_time,partnered_with_child,renting
923,28,2019,part_time,single_parent,renting
923,29,2020,part_time,single_parent,renting
923,30,2021,full_time,single_parent,renting
924,18,2008,education,single_no_child,renting
924,19,2009,education,single_no_child,renting
924,20,2010,unemployed,single_no_child,renting
924,21,2011,education,single_no_child,renting
924,22,2012,education,single_no_child,renting
924,23,2013,full_time,partnered_with_child,renting
924,24,2014,full_time,partnered_with_child,renting
924,25,2015,full_time,partnered_with_child,renting
924,26,2016,full_time,partnered_with_child,renting
924,27,2017,full_time,partnered_with_child,renting
924,28,2018,full_time,partnered_with_child,renting
924,29,2019,full_time,partnered_with_child,renting
924,30,2020,full_time,partnered_with_child,renting
925,18,2008,education,single_no_child,parental_home
925,19,2009,education,single_no_child,parental_home
925,20,2010,education,single_no_child,parental_home
925,21,2011,education,single_no_child,parental_home
925,22,2012,education,single_no_child,renting
925,23,2013,part_time,single_no_child,renting
925,24,2014,full_time,single_no_child,renting
925,25,2015,full_time,single_no_child,renting
925,26,2016,full_time,single_no_child,renting
925,27,2017,full_time,single_no_child,renting
925,28,2018,full_time,single_no_child,renting
925,29,2019,full_time,single_no_child,renting
925,30,2020,full_time,single_no_child,renting
926,18,2008,education,single_no_child,parental_home
926,19,2009,education,single_no_child,parental_home
926,20,2010,education,single_no_child,renting
926,21,2011,full_time,single_no_child,renting
926,22,2012,full_time,single_no_child,renting
926,23,2013,full_time,single_no_child,renting
926,24,2014,full_time,partnered_no_child,renting
926,25,2015,inactive_care,partnered_no_child,renting
926,26,2016,inactive_care,partnered_no_child,renting
926,27,2017,part_time,partnered_no_child,renting
926,28,2018,part_time,partnered_no_child,renting
926,29,2019,full_time,partnered_no_child,renting
926,30,2020,full_time,partnered_no_child,renting
927,18,2011,education,single_no_child,parental_home
927,19,2012,education,single_no_child,parental_home
927,20,2013,unemployed,single_no_child,parental_home
927,21,2014,part_time,single_no_child,parental_home
927,22,2015,full_time,single_no_child,renting
927,23,2016,unemployed,single_no_child,renting
927,24,2017,full_time,single_no_child,renting
927,25,2018,part_time,single_no_child,renting
927,26,2019,unemployed,single_no_child,renting
927,27,2020,part_time,single_no_child,renting
927,28,2021,part_time,single_no_child,renting
927,29,2022,full_time,partnered_no_child,renting
927,30,2023,full_time,partnered_with_child,renting
928,18,2010,education,single_no_child,parental_home
928,19,2011,education,single_no_child,parental_home
928,20,2012,education,single_no_child,parental_home
928,21,2013,unemployed,single_no_child,parental_home
928,22,2014,unemployed,single_no_child,parental_home
928,23,2015,part_time,single_no_child,parental_home
928,24,2016,part_time,single_no_child,renting
928,25,2017,full_time,single_no_child,renting
928,26,2018,full_time,single_no_child,renting
928,27,2019,full_time,single_no_child,renting
928,28,2020,full_time,single_no_child,renting
928,29,2021,full_time,single_no_child,renting
928,30,2022,full_time,single_no_child,owner_occupied
929,18,2011,education,single_no_child,parental_home
929,19,2012,education,single_no_child,parental_home
929,20,2013,full_time,single_no_child,parental_home
929,21,2014,full_time,single_no_child,parental_home
929,22,2015,full_time,single_no_child,parental_home
929,23,2016,full_time,single_no_child,parental_home
929,24,2017,full_time,single_no_child,parental_home
929,25,2018,full_time,single_no_child,parental_home
929,26,2019,full_time,partnered_no_child,other_temporary
929,27,2020,full_time,partnered_with_child,other_temporary
929,28,2021,full_time,partnered_with_child,other_temporary
929,29,2022,full_time,partnered_with_child,other_temporary
929,30,2023,full_time,partnered_with_child,renting
930,18,2008,education,single_no_child,parental_home
930,19,2009,full_time,single_no_child,parental_home
930,20,2010,education,single_no_child,parental_home
930,21,2011,education,single_no_child,parental_home
930,22,2012,full_time,single_no_child,parental_home
930,23,2013,full_time,single_no_child,parental_home
930,24,2014,full_time,single_no_child,renting
930,25,2015,part_time,single_no_child,renting
930,26,2016,full_time,single_no_child,renting
930,27,2017,full_time,single_no_child,renting
930,28,2018,full_time,single_no_child,renting
930,29,2019,inactive_care,single_parent,renting
930,30,2020,full_time,single_parent,renting
931,18,2009,unemployed,single_no_child,parental_home
931,19,2010,unemployed,single_no_child,parental_home
931,20,2011,education,partnered_no_child,parental_home
931,21,2012,unemployed,partnered_no_child,other_temporary
931,22,2013,unemployed,partnered_no_child,other_temporary
931,23,2014,part_time,partnered_no_child,other_temporary
931,24,2015,part_time,partnered_no_child,other_temporary
931,25,2016,full_time,partnered_no_child,other_temporary
931,26,2017,full_time,partnered_with_child,renting
931,27,2018,full_time,partnered_with_child,owner_occupied
931,28,2019,full_time,partnered_with_child,owner_occupied
931,29,2020,full_time,partnered_with_child,owner_occupied
931,30,2021,full_time,partnered_with_child,owner_occupied
932,18,2012,education,single_no_child,parental_home
932,19,2013,education,single_no_child,parental_home
932,20,2014,education,single_no_child,parental_home
932,21,2015,education,single_parent,parental_home
932,22,2016,education,single_parent,parental_home
932,23,2017,full_time,single_parent,parental_home
932,24,2018,full_time,single_parent,other_temporary
932,25,2019,full_time,single_parent,renting
932,26,2020,full_time,single_parent,renting
932,27,2021,full_time,single_parent,renting
932,28,2022,full_time,single_parent,renting
932,29,2023,full_time,single_parent,renting
932,30,2024,full_time,partnered_with_child,renting
933,18,2011,education,single_no_child,parental_home
933,19,2012,education,single_no_child,parental_home
933,20,2013,education,single_no_child,parental_home
933,21,2014,education,partnered_no_child,renting
933,22,2015,education,partnered_no_child,renting
933,23,2016,full_time,partnered_no_child,renting
933,24,2017,inactive_care,partnered_no_child,renting
933,25,2018,full_time,partnered_no_child,renting
933,26,2019,full_time,partnered_with_child,renting
933,27,2020,full_time,partnered_with_child,renting
933,28,2021,full_time,partnered_with_child,owner_occupied
933,29,2022,full_time,partnered_with_child,owner_occupied
933,30,2023,unemployed,partnered_with_child,owner_occupied
934,18,2009,education,partnered_no_child,parental_home
934,19,2010,part_time,partnered_no_child,parental_home
934,20,2011,unemployed,partnered_no_child,parental_home
934,21,2012,part_time,partnered_no_child,renting
934,22,2013,full_time,partnered_no_child,renting
934,23,2014,unemployed,partnered_no_child,renting
934,24,2015,full_time,partnered_with_child,renting
934,25,2016,part_time,partnered_with_child,renting
934,26,2017,unemployed,partnered_with_child,renting
934,27,2018,full_time,partnered_with_child,renting
934,28,2019,part_time,partnered_with_child,renting
934,29,2020,full_time,partnered_with_child,renting
934,30,2021,full_time,partnered_with_child,renting
935,18,2011,education,single_no_child,renting
935,19,2012,education,single_no_child,renting
935,20,2013,education,single_no_child,renting
935,21,2014,full_time,single_no_child,renting
935,22,2015,full_time,single_no_child,renting
935,23,2016,full_time,single_no_child,renting
935,24,2017,full_time,single_no_child,renting
935,25,2018,unemployed,single_no_child,renting
935,26,2019,inactive_care,single_no_child,renting
935,27,2020,part_time,partnered_with_child,renting
935,28,2021,part_time,partnered_with_child,renting
935,29,2022,full_time,partnered_with_child,renting
935,30,2023,full_time,partnered_with_child,renting
936,18,2012,education,single_no_child,parental_home
936,19,2013,education,single_no_child,parental_home
936,20,2014,part_time,single_no_child,parental_home
936,21,2015,full_time,single_no_child,parental_home
936,22,2016,full_time,single_no_child,renting
936,23,2017,full_time,single_no_child,renting
936,24,2018,full_time,single_no_child,renting
936,25,2019,inactive_care,single_no_child,renting
936,26,2020,inactive_care,single_no_child,renting
936,27,2021,part_time,single_no_child,renting
936,28,2022,part_time,single_no_child,renting
936,29,2023,full_time,single_no_child,renting
936,30,2024,full_time,single_no_child,renting
937,18,2008,inactive_care,single_no_child,parental_home
937,19,2009,education,single_no_child,parental_home
937,20,2010,education,single_no_child,parental_home
937,21,2011,education,single_no_child,parental_home
937,22,2012,full_time,single_no_child,renting
937,23,2013,full_time,single_no_child,renting
937,24,2014,full_time,single_no_child,renting
937,25,2015,full_time,single_no_child,renting
937,26,2016,full_time,single_no_child,renting
937,27,2017,full_time,single_no_child,renting
937,28,2018,full_time,partnered_no_child,renting
937,29,2019,full_time,partnered_no_child,renting
937,30,2020,full_time,partnered_no_child,renting
938,18,2008,education,single_no_child,parental_home
938,19,2009,part_time,single_no_child,parental_home
938,20,2010,education,single_no_child,parental_home
938,21,2011,full_time,single_no_child,parental_home
938,22,2012,full_time,single_no_child,parental_home
938,23,2013,part_time,single_no_child,parental_home
938,24,2014,full_time,single_no_child,parental_home
938,25,2015,inactive_care,single_no_child,other_temporary
938,26,2016,inactive_care,single_no_child,renting
938,27,2017,part_time,single_no_child,renting
938,28,2018,full_time,single_no_child,owner_occupied
938,29,2019,full_time,single_no_child,owner_occupied
938,30,2020,full_time,single_no_child,owner_occupied
939,18,2008,education,single_no_child,parental_home
939,19,2009,education,single_no_child,parental_home
939,20,2010,education,single_no_child,parental_home
939,21,2011,education,single_no_child,parental_home
939,22,2012,education,single_no_child,parental_home
939,23,2013,full_time,single_no_child,parental_home
939,24,2014,full_time,single_no_child,parental_home
939,25,2015,full_time,single_parent,parental_home
939,26,2016,full_time,single_parent,renting
939,27,2017,inactive_care,single_parent,renting
939,28,2018,full_time,single_parent,renting
939,29,2019,full_time,single_parent,renting
939,30,2020,full_time,single_parent,renting
940,18,2010,education,partnered_no_child,parental_home
940,19,2011,education,partnered_no_child,parental_home
940,20,2012,education,partnered_no_child,renting
940,21,2013,education,partnered_no_child,renting
940,22,2014,education,partnered_no_child,renting
940,23,2015,full_time,partnered_no_child,renting
940,24,2016,full_time,single_no_child,renting
940,25,2017,full_time,single_no_child,renting
940,26,2018,full_time,single_no_child,renting
940,27,2019,full_time,single_no_child,renting
940,28,2020,full_time,partnered_no_child,renting
940,29,2021,full_time,partnered_no_child,owner_occupied
940,30,2022,full_time,partnered_no_child,owner_occupied
941,18,2012,education,single_no_child,parental_home
941,19,2013,education,single_no_child,parental_home
941,20,2014,education,single_no_child,parental_home
941,21,2015,unemployed,single_no_child,parental_home
941,22,2016,unemployed,single_no_child,parental_home
941,23,2017,part_time,single_no_child,parental_home
941,24,2018,part_time,single_no_child,parental_home
941,25,2019,full_time,single_no_child,parental_home
941,26,2020,full_time,partnered_no_child,parental_home
941,27,2021,full_time,partnered_no_child,renting
941,28,2022,full_time,partnered_no_child,renting
941,29,2023,full_time,partnered_no_child,owner_occupied
941,30,2024,full_time,single_parent,owner_occupied
942,18,2010,education,single_no_child,parental_home
942,19,2011,education,single_no_child,parental_home
942,20,2012,full_time,single_no_child,parental_home
942,21,2013,full_time,single_no_child,parental_home
942,22,2014,full_time,single_no_child,parental_home
942,23,2015,full_time,single_no_child,parental_home
942,24,2016,full_time,single_no_child,parental_home
942,25,2017,full_time,single_no_child,parental_home
942,26,2018,full_time,single_no_child,parental_home
942,27,2019,full_time,partnered_no_child,renting
942,28,2020,inactive_care,partnered_no_child,renting
942,29,2021,full_time,partnered_no_child,renting
942,30,2022,full_time,partnered_with_child,renting
943,18,2009,education,single_no_child,parental_home
943,19,2010,education,single_no_child,parental_home
943,20,2011,full_time,partnered_no_child,parental_home
943,21,2012,full_time,partnered_no_child,renting
943,22,2013,full_time,partnered_no_child,renting
943,23,2014,full_time,partnered_no_child,renting
943,24,2015,full_time,partnered_no_child,renting
943,25,2016,full_time,partnered_with_child,renting
943,26,2017,full_time,partnered_with_child,renting
943,27,2018,full_time,partnered_with_child,renting
943,28,2019,full_time,partnered_with_child,renting
943,29,2020,full_time,partnered_with_child,renting
943,30,2021,full_time,partnered_with_child,renting
944,18,2009,education,single_no_child,parental_home
944,19,2010,education,single_no_child,parental_home
944,20,2011,education,single_no_child,parental_home
944,21,2012,part_time,single_no_child,parental_home
944,22,2013,unemployed,single_no_child,renting
944,23,2014,part_time,single_no_child,renting
944,24,2015,part_time,single_no_child,renting
944,25,2016,part_time,single_no_child,renting
944,26,2017,full_time,single_no_child,renting
944,27,2018,full_time,single_no_child,renting
944,28,2019,full_time,partnered_no_child,renting
944,29,2020,full_time,single_no_child,renting
944,30,2021,part_time,single_no_child,renting
945,18,2012,education,single_no_child,parental_home
945,19,2013,education,single_no_child,parental_home
945,20,2014,education,single_no_child,renting
945,21,2015,education,single_no_child,renting
945,22,2016,education,single_no_child,renting
945,23,2017,full_time,single_no_child,renting
945,24,2018,full_time,partnered_no_child,renting
945,25,2019,full_time,partnered_no_child,renting
945,26,2020,full_time,partnered_no_child,owner_occupied
945,27,2021,full_time,partnered_no_child,owner_occupied
945,28,2022,full_time,partnered_no_child,owner_occupied
945,29,2023,full_time,partnered_no_child,owner_occupied
945,30,2024,inactive_care,partnered_no_child,owner_occupied
946,18,2009,education,single_no_child,parental_home
946,19,2010,education,single_no_child,parental_home
946,20,2011,education,single_no_child,parental_home
946,21,2012,education,single_no_child,parental_home
946,22,2013,education,single_no_child,parental_home
946,23,2014,full_time,single_no_child,parental_home
946,24,2015,full_time,single_no_child,parental_home
946,25,2016,full_time,single_no_child,parental_home
946,26,2017,full_time,single_no_child,renting
946,27,2018,full_time,single_no_child,renting
946,28,2019,full_time,single_no_child,owner_occupied
946,29,2020,full_time,partnered_no_child,owner_occupied
946,30,2021,full_time,partnered_no_child,owner_occupied
947,18,2009,education,single_no_child,parental_home
947,19,2010,part_time,single_no_child,parental_home
947,20,2011,full_time,partnered_no_child,parental_home
947,21,2012,full_time,partnered_no_child,parental_home
947,22,2013,full_time,partnered_no_child,parental_home
947,23,2014,full_time,partnered_no_child,other_temporary
947,24,2015,full_time,partnered_no_child,other_temporary
947,25,2016,full_time,partnered_no_child,renting
947,26,2017,full_time,partnered_no_child,renting
947,27,2018,full_time,partnered_no_child,renting
947,28,2019,full_time,partnered_no_child,renting
947,29,2020,part_time,partnered_no_child,renting
947,30,2021,full_time,partnered_no_child,renting
948,18,2008,unemployed,single_no_child,parental_home
948,19,2009,education,single_no_child,renting
948,20,2010,education,single_no_child,renting
948,21,2011,education,single_no_child,renting
948,22,2012,education,single_no_child,renting
948,23,2013,unemployed,single_no_child,renting
948,24,2014,full_time,single_no_child,renting
948,25,2015,full_time,single_no_child,renting
948,26,2016,full_time,single_no_child,renting
948,27,2017,part_time,single_no_child,renting
948,28,2018,part_time,partnered_no_child,renting
948,29,2019,unemployed,partnered_no_child,renting
948,30,2020,full_time,partnered_no_child,renting
949,18,2010,part_time,single_no_child,parental_home
949,19,2011,education,single_no_child,parental_home
949,20,2012,unemployed,single_no_child,parental_home
949,21,2013,education,single_no_child,parental_home
949,22,2014,education,single_no_child,parental_home
949,23,2015,full_time,single_parent,parental_home
949,24,2016,full_time,single_parent,parental_home
949,25,2017,part_time,single_parent,renting
949,26,2018,full_time,single_parent,renting
949,27,2019,full_time,single_parent,renting
949,28,2020,full_time,single_parent,owner_occupied
949,29,2021,full_time,single_parent,owner_occupied
949,30,2022,full_time,single_parent,owner_occupied
950,18,2012,full_time,single_no_child,parental_home
950,19,2013,unemployed,single_no_child,parental_home
950,20,2014,unemployed,single_no_child,parental_home
950,21,2015,unemployed,single_no_child,parental_home
950,22,2016,full_time,single_no_child,renting
950,23,2017,unemployed,single_no_child,renting
950,24,2018,inactive_care,single_no_child,renting
950,25,2019,inactive_care,single_no_child,renting
950,26,2020,unemployed,single_no_child,renting
950,27,2021,unemployed,single_no_child,renting
950,28,2022,unemployed,single_no_child,renting
950,29,2023,full_time,single_no_child,renting
950,30,2024,part_time,single_no_child,renting
951,18,2011,education,single_no_child,renting
951,19,2012,education,single_no_child,renting
951,20,2013,education,single_no_child,renting
951,21,2014,part_time,single_no_child,renting
951,22,2015,education,single_no_child,renting
951,23,2016,full_time,single_no_child,renting
951,24,2017,full_time,partnered_no_child,renting
951,25,2018,full_time,partnered_no_child,renting
951,26,2019,full_time,partnered_no_child,renting
951,27,2020,full_time,partnered_no_child,renting
951,28,2021,full_time,partnered_no_child,renting
951,29,2022,full_time,partnered_no_child,renting
951,30,2023,full_time,partnered_with_child,renting
952,18,2011,education,single_no_child,parental_home
952,19,2012,education,single_no_child,parental_home
952,20,2013,education,single_no_child,parental_home
952,21,2014,education,single_no_child,parental_home
952,22,2015,education,partnered_no_child,parental_home
952,23,2016,unemployed,partnered_no_child,parental_home
952,24,2017,full_time,partnered_no_child,parental_home
952,25,2018,full_time,partnered_no_child,renting
952,26,2019,full_time,partnered_no_child,renting
952,27,2020,full_time,partnered_with_child,renting
952,28,2021,full_time,single_parent,renting
952,29,2022,full_time,single_parent,renting
952,30,2023,full_time,single_parent,renting
953,18,2010,education,single_no_child,parental_home
953,19,2011,education,single_no_child,parental_home
953,20,2012,unemployed,single_no_child,parental_home
953,21,2013,part_time,single_no_child,parental_home
953,22,2014,full_time,partnered_with_child,parental_home
953,23,2015,unemployed,partnered_with_child,parental_home
953,24,2016,full_time,partnered_with_child,parental_home
953,25,2017,part_time,partnered_with_child,renting
953,26,2018,unemployed,partnered_with_child,renting
953,27,2019,full_time,partnered_with_child,renting
953,28,2020,part_time,partnered_with_child,renting
953,29,2021,full_time,partnered_with_child,renting
953,30,2022,full_time,partnered_with_child,renting
954,18,2010,education,single_no_child,parental_home
954,19,2011,education,single_no_child,parental_home
954,20,2012,unemployed,single_no_child,parental_home
954,21,2013,part_time,partnered_no_child,parental_home
954,22,2014,part_time,partnered_no_child,parental_home
954,23,2015,unemployed,partnered_no_child,parental_home
954,24,2016,full_time,partnered_no_child,parental_home
954,25,2017,part_time,single_no_child,parental_home
954,26,2018,unemployed,single_no_child,renting
954,27,2019,full_time,single_no_child,renting
954,28,2020,part_time,partnered_no_child,renting
954,29,2021,full_time,partnered_no_child,owner_occupied
954,30,2022,full_time,partnered_with_child,owner_occupied
955,18,2011,education,single_no_child,renting
955,19,2012,education,single_no_child,renting
955,20,2013,full_time,single_no_child,renting
955,21,2014,full_time,single_no_child,renting
955,22,2015,unemployed,single_no_child,renting
955,23,2016,full_time,partnered_no_child,renting
955,24,2017,full_time,partnered_no_child,renting
955,25,2018,full_time,partnered_no_child,renting
955,26,2019,full_time,partnered_with_child,renting
